hero_name,player_name,team_name,deaths_avg_per_1m,eliminations_avg_per_1m,final_blows_avg_per_1m,healing_avg_per_1m,hero_damage_avg_per_1m,time_played_total,ultimates_earned_avg_per_1m
doomfist,Mano,NYE,0.0,0.0,0.0,0.0,62.46436058588504,9.732048153877258,0.0
wreckingball,Mano,NYE,0.45827838698467266,1.7567338167745785,0.687417580477009,0.0,671.2003893568249,785.5487193465233,0.38189865582056054
overall,AimGod,BOS,0.45808449676398344,1.4492127715806022,0.3664675974111868,1000.2721911291625,758.6072156951053,21611.733359098434,0.4747421148281283
ana,AimGod,BOS,0.3542204194651776,1.4168816778607105,0.0,724.9423964508674,269.67296767985823,169.38605654239655,0.3542204194651776
hanzo,AimGod,BOS,0.0,0.0,0.0,0.0,0.0,7.784998714923859,0.0
mei,AimGod,BOS,0.0,0.0,0.0,0.0,0.0,6.818507611751556,0.0
widowmaker,AimGod,BOS,0.0,0.0,0.0,0.0,1567.5796821052231,10.692663967609406,0.0
zenyatta,AimGod,BOS,0.4419676950188858,1.4501162281011808,0.3697507513883489,1005.559051659142,775.1094694296241,20770.74886572361,0.47952050570676497
sombra,AimGod,BOS,0.0,5.405371578856427,3.2432229473138565,0.0,1336.4840546893788,55.500347316265106,0.0
moira,AimGod,BOS,1.043050102655296,1.1473551129208257,0.1043050102655296,1058.0112930803982,272.9915306926617,575.2360298633575,0.4172200410621184
tracer,AimGod,BOS,5.608219796553752,0.0,0.0,0.0,146.03804997384208,10.698582112789154,0.0
wreckingball,AimGod,BOS,0.0,0.0,0.0,0.0,0.0,4.867307245731354,0.0
overall,ColourHex,BOS,0.45548566361093246,1.7912849655468401,0.4335873143988684,1.367943073011074,978.1260631458692,13699.662796258926,0.4379669842412812
mei,ColourHex,BOS,1.6226768476649098,0.0,0.0,243.40158324680118,365.1022907246047,36.97593891620636,0.0
widowmaker,ColourHex,BOS,0.0,0.0,0.0,0.0,0.0,23.358274519443512,0.0
genji,ColourHex,BOS,0.0,0.0,0.0,0.0,0.0,2.920986294746399,0.0
zarya,ColourHex,BOS,0.44626610159497027,1.789618142110442,0.4280511586727266,0.0,995.9853754757033,13175.995171904564,0.4417123658644094
sombra,ColourHex,BOS,0.581473173025593,1.889787812333177,0.7268414662819912,23.59898394211531,579.7743091959819,412.7447509765625,0.4361048797691947
tracer,ColourHex,BOS,1.2587146678022954,3.776144003406886,0.0,0.0,505.5823802482089,47.66767364740372,0.0
overall,Yakpung,TOR,0.6395351051572361,1.544944355155121,0.48623830092479003,0.0,662.6041992166232,25049.445872187614,0.3808467480149833
winston,Yakpung,TOR,0.618201431597924,1.730964008474187,0.49456114527833916,0.0,671.4524938857837,5823.34465110302,0.3915275733453519
widowmaker,Yakpung,TOR,0.0,0.0,0.0,0.0,0.0,2.913988769054413,0.0
orisa,Yakpung,TOR,0.999843877758905,0.3332812925863017,0.0,0.0,373.8416236055936,180.0281063914299,0.0
reinhardt,Yakpung,TOR,0.6119456733904779,1.518030979847097,0.48347089113170355,0.0,675.1347495736057,17746.673393130302,0.39218617742152173
wreckingball,Yakpung,TOR,1.0644158783191748,1.2495316832442487,0.5553474147752216,0.0,492.9254687752775,1296.485732793808,0.23139475615634233
overall,iDK,HZS,0.38804095746695416,1.268492509236802,0.1953585510006045,543.4008494237783,451.6011749481803,22420.313713252544,0.31043276597356334
hanzo,iDK,HZS,0.0,0.0,0.0,0.0,0.0,5.844690918922424,0.0
mei,iDK,HZS,1.4679545296737821,0.7339772648368911,0.0,227.448273991546,1225.1805349556744,81.7464012503624,0.7339772648368911
brigitte,iDK,HZS,0.29219391902838626,0.7304847975709656,0.43829087854257937,328.8193694706506,304.10440532587944,410.68616485595703,0.29219391902838626
symmetra,iDK,HZS,0.0,0.0,0.0,0.0,0.0,16.550712764263153,0.0
lucio,iDK,HZS,0.39258832681141836,1.358064804599499,0.2035643176059206,516.1553767779868,476.97012008071334,20632.29965543747,0.2995303530487118
zenyatta,iDK,HZS,1.0271771522203674,0.0,0.0,66.43782390684154,600.2823254065609,58.412514209747314,0.0
mccree,iDK,HZS,3.4248690749208586,0.0,0.0,0.0,0.0,17.518917858600616,0.0
sombra,iDK,HZS,0.0,0.0,0.0,0.0,0.0,2.9144912362098694,0.0
mercy,iDK,HZS,0.2014396348971854,0.05035990872429635,0.0,1155.1133424957306,20.093603580994245,1191.4239227175713,0.5035990872429635
ashe,iDK,HZS,0.0,0.0,0.0,0.0,0.0,2.916242003440857,0.0
overall,Ria,HZS,0.4683457187997677,1.688720848929448,0.5379285113071618,1.812715843964503,682.3244271407849,22419.335927546024,0.3077700437827045
widowmaker,Ria,HZS,0.0,1.181563495584026,0.7877089970560174,0.0,696.7901431541353,304.6810445189476,0.3938544985280087
zarya,Ria,HZS,0.7517320205661352,0.5011546803774234,0.5011546803774234,0.0,1006.4965103294238,239.44703042507172,0.5011546803774234
dva,Ria,HZS,0.4658113422293805,1.719065667751285,0.5323558196907205,0.0,680.1072520538761,21639.661996543407,0.30499552169780864
soldier76,Ria,HZS,1.0582408405672594,0.7936806304254446,0.7936806304254446,179.19494390007162,558.5224896036807,226.79147392511368,0.26456021014181486
pharah,Ria,HZS,0.0,0.0,0.0,0.0,0.0,7.7811596393585205,0.0
wreckingball,Ria,HZS,0.0,0.0,0.0,0.0,0.0,0.9732224941253662,0.0
overall,Bazzi,HZS,0.5930075000693318,1.5925613790521744,0.36680876292948356,784.5662161749599,525.0646707118291,19628.756800949574,0.46156769335293346
ana,Bazzi,HZS,2.2009308685287987,0.7336436228429329,0.0,782.7250703558581,380.51160131177045,81.78357738256454,0.0
mei,Bazzi,HZS,2.371141293824425,0.0,0.0,0.0,341.44434631071715,25.304270207881927,0.0
brigitte,Bazzi,HZS,0.5852910692559326,1.6553324105949994,0.31598536254308013,916.7058690657924,508.26353226964966,16709.634767591953,0.4739780438146202
roadhog,Bazzi,HZS,0.0,0.0,0.0,0.0,0.0,5.846046090126038,0.0
widowmaker,Bazzi,HZS,0.3790956571951301,1.4405634973414945,0.8340104458292863,0.0,677.0463495888083,791.3569947481155,0.3032765257561041
sombra,Bazzi,HZS,0.3368229675740533,1.4595661928208974,0.785920257672791,22.25582667740331,523.5620844005092,534.4053622484207,0.44909729009873767
soldier76,Bazzi,HZS,0.0,0.0,0.0,0.0,0.0,7.794605612754822,0.0
reinhardt,Bazzi,HZS,0.0,0.0,0.0,0.0,0.0,3.8949501514434814,0.0
bastion,Bazzi,HZS,0.44247359351442195,1.3274207805432658,0.7374559891907032,15.564010283509171,644.9085668983324,406.80393731594086,0.29498239567628126
tracer,Bazzi,HZS,0.8062096836803699,1.116290331249743,0.5581451656248715,0.0,645.9640391180557,967.4902395606041,0.5581451656248715
wreckingball,Bazzi,HZS,1.9059306730868775,0.0,0.0,0.0,749.8157777621984,94.44205003976822,0.0
overall,Pokpo,ATL,0.6283011727580883,1.791243716123991,0.4722015025076316,0.0,811.4571170393027,15374.792247474194,0.48390897777641584
winston,Pokpo,ATL,0.5165417959680247,1.980076884544095,0.6026320952960289,0.0,779.3698382316907,696.9426342844963,0.34436119731201653
widowmaker,Pokpo,ATL,0.0,0.0,0.0,0.0,0.0,5.838653206825256,0.0
orisa,Pokpo,ATL,0.5201713312725755,2.080685325090302,0.3756792948079712,0.0,611.2903120637051,2076.23899102211,0.3467808875150504
reinhardt,Pokpo,ATL,0.6522420468178701,1.725616753785861,0.49816912237270394,0.0,871.3186020411881,11682.779479146004,0.5392552355580815
wreckingball,Pokpo,ATL,0.6571795569991349,1.8401027595975776,0.26287182279965393,0.0,530.3446249673783,912.9924898147583,0.19715386709974045
overall,YOUNGJIN,SHD,0.5346128659456624,1.8158917457819146,0.43903961616766685,755.4409451884378,554.6598136522767,20089.30327743292,0.4509862723899163
winston,YOUNGJIN,SHD,0.0,0.0,0.0,0.0,0.0,7.7839192152023315,0.0
ana,YOUNGJIN,SHD,0.0,0.0,0.0,201.3468092247624,175.38756346596574,90.54946738481522,0.0
hanzo,YOUNGJIN,SHD,0.0,0.0,0.0,0.0,0.0,12.667869091033936,0.0
brigitte,YOUNGJIN,SHD,0.5210027801230761,1.90804329409312,0.42784334261762547,866.168213849807,537.2186218035804,17389.54252386093,0.4657971875272535
roadhog,YOUNGJIN,SHD,0.0,0.0,0.0,0.0,0.0,2.9217305779457092,0.0
reaper,YOUNGJIN,SHD,0.40758886361381597,2.3436359657794417,1.52845823855181,162.66433760432085,706.5202865888149,588.8286492228508,0.30569164771036195
genji,YOUNGJIN,SHD,0.8807274482332317,0.8807274482332317,0.0,0.0,649.8007106345366,68.1255025267601,0.0
orisa,YOUNGJIN,SHD,0.4955822529300371,0.8920480552740668,0.19823290117201484,0.0,433.09583357556266,605.3485535979271,0.29734935175802224
torbjorn,YOUNGJIN,SHD,1.2978338382381143,0.0,0.0,0.0,453.44994425621314,92.46175932884216,0.0
soldier76,YOUNGJIN,SHD,0.0,0.0,0.0,0.0,630.8518007512355,20.437921345233917,0.0
reinhardt,YOUNGJIN,SHD,0.8046119955319005,1.1063414938563632,0.3017294983244627,0.0,844.4909898126806,1193.1216602921486,0.5028824972074378
bastion,YOUNGJIN,SHD,0.0,0.0,0.0,0.0,0.0,6.805988907814026,0.0
doomfist,YOUNGJIN,SHD,0.0,0.0,0.0,0.0,0.0,10.707732081413269,0.0
overall,FITS,SEO,0.2861419980061217,2.146064985045913,0.6617033703891564,0.751124079350505,1239.2058851803458,3354.9776219129562,0.4828646216353304
roadhog,FITS,SEO,0.0,0.0,0.0,235.5159474642406,1059.8198805158743,10.699931383132935,0.0
sombra,FITS,SEO,0.0,0.0,0.0,0.0,0.0,14.597638726234436,0.0
zarya,FITS,SEO,0.2886534868199299,2.1649011511494742,0.6675111882710879,0.0,1246.6727646899762,3325.7869516015053,0.48710275900863176
pharah,FITS,SEO,0.0,0.0,0.0,0.0,0.0,3.8931002020835876,0.0
overall,Mcgravy,FLA,0.3375299877363659,1.421178895732067,0.39082419632631843,0.0,601.6591817605977,3377.4776802659035,0.3375299877363659
dva,Mcgravy,FLA,0.3375299877363659,1.421178895732067,0.39082419632631843,0.0,601.6591817605977,3377.4776802659035,0.3375299877363659
overall,diem,SHD,0.4749344949571473,2.029265569362357,0.7717685543053644,2.0529615410565216,999.2931274872509,22234.64522397518,0.4722360035085272
ana,diem,SHD,0.0,0.0,0.0,0.0,0.0,6.819534480571747,0.0
roadhog,diem,SHD,0.0,3.62597338807824,1.81298669403912,543.8959550450214,1641.1155810333942,33.09456169605255,0.0
widowmaker,diem,SHD,0.6116262524268304,1.3980028626898982,0.895595583910716,0.0,659.6688254010493,2746.775491297245,0.4150320998610635
genji,diem,SHD,0.0,0.0,0.0,0.0,0.0,11.683359324932098,0.0
zarya,diem,SHD,0.44248267088668514,2.149699275095155,0.7490848365404512,0.0,1091.927684240537,17221.013389587402,0.4738397105558203
sombra,diem,SHD,0.32445044425260067,3.2445044425260066,0.6489008885052013,48.08557969293528,834.1323822785348,184.92808705568314,0.6489008885052013
pharah,diem,SHD,0.0,0.0,0.0,0.0,0.0,1.945817232131958,0.0
bastion,diem,SHD,0.4779469159880915,1.4338407479642747,0.4779469159880915,149.3942494251197,948.6151250195765,125.53695398569107,0.4779469159880915
tracer,diem,SHD,0.5991019684373335,1.7657742227626674,0.819823746282667,0.0,670.1596512622867,1902.8480293154716,0.5360386033386668
overall,Kruise,PAR,0.5933300017310221,1.3121721192128375,0.3004683983125048,582.8220830515044,523.4714612224524,15775.369478523731,0.3651261549113982
lucio,Kruise,PAR,0.5989506742610377,1.333148274968116,0.3052716339782063,581.2741234989863,531.8395851471038,15527.155072450638,0.3632346024550809
mercy,Kruise,PAR,0.241726501492147,0.0,0.0,679.6553345862685,0.0,248.21440607309341,0.483453002984294
overall,NiCOgdh,PAR,0.6314030120915964,1.4986312455668012,0.28146881261914536,936.7214949006883,508.41067477400924,15774.39418131113,0.49827587098794657
hanzo,NiCOgdh,PAR,0.0,0.0,0.0,0.0,0.0,12.660939872264862,0.0
brigitte,NiCOgdh,PAR,0.6371729204703185,1.5088880202548647,0.2775415788551694,962.2479286660611,504.10924908504853,15349.051545977592,0.5081747218474932
widowmaker,NiCOgdh,PAR,0.0,0.6322274186315003,0.0,0.0,345.94673442726855,189.80511832237244,0.0
sombra,NiCOgdh,PAR,0.6559619527103696,0.0,0.0,72.38585589859144,360.20280923574717,91.46871972084045,0.0
pharah,NiCOgdh,PAR,0.592700704123163,3.556204224738978,1.778102112369489,0.0,1725.369433908755,101.23153150081635,0.592700704123163
tracer,NiCOgdh,PAR,1.9883136258716505,0.0,0.0,0.0,298.2470438807476,30.176325917243958,0.0
overall,Apply,FLA,0.5873244417501399,1.3566367386904639,0.2977983084930287,769.0288899802999,482.7617156595542,7253.231258869171,0.47151398844729536
brigitte,Apply,FLA,0.5662174405409964,1.333350747080411,0.23744602345267593,848.4510087671812,464.07543930310845,6569.914194881916,0.47489204690535186
genji,Apply,FLA,0.6043180957506343,1.812954287251903,1.2086361915012687,0.0,678.0219194929475,297.8563793897629,0.4028787305004229
sombra,Apply,FLA,0.7230411066930038,1.4460822133860076,0.7230411066930038,11.128981282162378,726.2932328687994,331.9313352704048,0.5422808300197529
tracer,Apply,FLA,3.7361493737990368,1.8680746868995184,0.0,0.0,299.32514903151423,32.118630170822144,0.0
wreckingball,Apply,FLA,0.0,0.0,0.0,0.0,0.0,21.41071915626526,0.0
overall,Twilight,VAN,0.4134416862992361,1.7390801090364691,0.4757860675665812,949.0512627220578,794.2788497579037,18285.5291339159,0.5118801830371494
ana,Twilight,VAN,0.45289870909850694,0.9896675495115522,0.21806234141779965,905.1053794666144,380.3388333776821,3576.9587491750717,0.5703168929388606
hanzo,Twilight,VAN,0.0,0.0,0.0,0.0,0.0,11.679701566696167,0.0
symmetra,Twilight,VAN,0.0,0.0,0.0,0.0,0.0,6.806163132190704,0.0
junkrat,Twilight,VAN,0.0,0.0,0.0,0.0,0.0,1.9452110528945923,0.0
zenyatta,Twilight,VAN,0.40299633160666826,1.9142325751316742,0.528932685233752,947.3814868095541,904.9810265907987,14292.934074699879,0.4995475360540992
moira,Twilight,VAN,0.4622881057368489,2.3114405286842445,0.9245762114736978,1478.086020135265,586.8967810439245,389.36757785081863,0.4622881057368489
tracer,Twilight,VAN,0.0,0.0,0.0,0.0,0.0,5.8376564383506775,0.0
overall,JJONAK,NYE,0.30614823145875325,1.852045241795032,0.5243925152709338,915.9425978848195,895.678431290057,19794.332866549492,0.47589378553489364
ana,JJONAK,NYE,0.42660864477291205,2.5596518686374723,0.42660864477291205,269.45006063688817,493.9228634688847,281.288252055645,0.21330432238645602
hanzo,JJONAK,NYE,0.0,0.0,0.0,0.0,0.0,8.761545598506927,0.0
mei,JJONAK,NYE,0.0,0.0,0.0,0.0,0.0,2.916786551475525,0.0
zenyatta,JJONAK,NYE,0.29580982942259154,1.875560195062389,0.5381221365027995,946.9417859612278,902.6408574909789,19066.303547143936,0.47518387492352476
pharah,JJONAK,NYE,0.0,0.0,0.0,0.0,0.0,4.871189773082733,0.0
bastion,JJONAK,NYE,0.5819016138745784,1.1638032277491568,0.0,0.0,1083.3439860079407,103.11021411418915,0.5819016138745784
tracer,JJONAK,NYE,0.7337624530168751,0.1834406132542188,0.0,0.0,821.4895574032274,327.0813313126564,0.7337624530168751
overall,Custa,VAL,0.4514993800191967,1.4447980160614295,0.1918872365081586,585.1685290804381,492.7264928509351,5315.621917128563,0.34991201951487744
lucio,Custa,VAL,0.46190039497345664,1.4780812639150613,0.1963076678637191,576.4648510434446,504.07724070862815,5195.925411880016,0.3464252962300925
mercy,Custa,VAL,0.0,0.0,0.0,962.9879298668765,0.0,119.6965052485466,0.5012677678050133
overall,KuKi,VAL,0.44130514450599984,1.1798783377417357,0.1900063816623055,553.3162037506121,369.04118136051096,19578.289778769016,0.29113881061159713
lucio,KuKi,VAL,0.4412018628781404,1.187851169287301,0.191290318170942,552.3397809628766,371.53491573823953,19446.880718111992,0.2900208049688475
mercy,KuKi,VAL,0.45658952053998064,0.0,0.0,697.8144399346227,0.0,131.40906065702438,0.45658952053998064
overall,Surefour,GLA,0.45387742706164713,1.7007361060011146,0.49561328242363767,3.344330133530213,997.7130909053279,11500.902421593666,0.4747453547426424
hanzo,Surefour,GLA,0.5407179433884894,0.7209572578513193,0.3604786289256596,0.0,828.6615941976188,332.8907468318939,0.5407179433884894
symmetra,Surefour,GLA,0.3482683144784126,1.0448049434352378,0.0,0.0,1034.7803409492592,172.2809612751007,0.6965366289568252
reaper,Surefour,GLA,0.0,2.6797173936103285,0.8932391312034428,97.7011476381373,1480.997062028955,201.51378697156906,0.5954927541356285
widowmaker,Surefour,GLA,0.5010511121790316,0.0,0.0,0.0,555.6658783650935,119.74826228618622,0.5010511121790316
zarya,Surefour,GLA,0.48549058476104684,1.791528636723863,0.5401937492411648,0.0,1073.8660649231467,8774.629485547543,0.46497689808100257
mccree,Surefour,GLA,1.988898950365286,0.0,0.0,0.0,502.61826715400025,60.33489030599594,0.0
sombra,Surefour,GLA,0.2443605801784932,1.675615406938239,0.3839951974233464,10.923317218757571,647.161395529707,1718.7714961767197,0.4887211603569864
tracer,Surefour,GLA,0.6698346853549668,0.0,0.0,0.0,626.712641772946,89.57434022426605,0.6698346853549668
wreckingball,Surefour,GLA,1.9256412369045786,0.0,0.0,0.0,1088.970606733828,31.158451974391937,0.0
overall,Hydration,GLA,0.5346378405337845,1.5712830430711227,0.2886542331520433,942.141941756179,545.7697081482032,23904.03190922737,0.5170675828636602
brigitte,Hydration,GLA,0.5142148073346356,1.620718921546862,0.2853757569501119,1005.2978974251951,523.1117523840936,22286.406063258648,0.5357526003120026
roadhog,Hydration,GLA,1.1591360672502673,0.46365442690010694,0.23182721345005347,345.8372651009946,478.3672603953649,258.8134460449219,0.23182721345005347
junkrat,Hydration,GLA,0.4930491824093758,0.9860983648187516,0.9860983648187516,0.0,867.9889517183452,121.69171380996704,0.4930491824093758
sombra,Hydration,GLA,0.0,0.9130698555316811,0.6848023916487608,102.74526977181502,434.91030647741826,262.84954929351807,0.22826746388292027
pharah,Hydration,GLA,0.38367912118963854,0.5115721615861848,0.2557860807930924,0.0,1494.723192964667,469.14202535152435,0.5115721615861848
doomfist,Hydration,GLA,2.6810078543207743,0.0,0.0,0.0,0.0,22.379643499851227,0.0
wreckingball,Hydration,GLA,1.4914568482679789,1.4914568482679789,0.12428807068899825,0.0,710.1555256875943,482.74946796894073,0.0
overall,Fury,LDN,0.3157265364530507,1.9620149051011009,0.6250096742029779,1.5033203519711698,722.3254015017255,18623.711728692055,0.33827843191398294
hanzo,Fury,LDN,0.0,0.0,0.0,0.0,0.0,11.681764602661133,0.0
zarya,Fury,LDN,0.5505450143012202,2.589600622824258,0.9991372481762885,0.0,1180.7089409354319,2942.538680613041,0.5301544582159897
dva,Fury,LDN,0.26467862161976036,1.8611528472627592,0.5629672269372681,0.16895330563703045,637.2604435121401,14281.470777153969,0.2940873573552893
sombra,Fury,LDN,0.19615870231399637,1.6183092940904702,0.490396755784991,20.91092892469353,584.7285208574817,1223.4991217255592,0.44135708020649184
reinhardt,Fury,LDN,1.8683366334521836,3.736673266904367,0.0,0.0,1399.3841384556854,32.11412703990936,0.0
tracer,Fury,LDN,1.9262416249623462,3.8524832499246924,1.9262416249623462,0.0,1049.769209384436,31.148740231990814,0.0
wreckingball,Fury,LDN,1.1850854937460393,1.1850854937460393,0.0,0.0,829.8373635434879,101.25851732492447,0.0
overall,SPACE,VAL,0.34222562314892396,1.805119660130592,0.5229785931219473,0.02631763146274718,696.2775872331604,24895.856486737728,0.4217569299370542
winston,SPACE,VAL,0.0,0.0,0.0,0.0,0.0,5.844224035739899,0.0
roadhog,SPACE,VAL,0.0,0.0,0.0,0.0,0.0,3.8930251002311707,0.0
zarya,SPACE,VAL,0.4766589963378807,1.1122043247883884,0.4766589963378807,0.0,983.5061131436357,377.62845426797867,0.31777266422525385
dva,SPACE,VAL,0.34041195523952567,1.817163099192288,0.5240874706565359,0.026743154063783612,692.3761613442077,24499.727085471153,0.42367818889523695
tracer,SPACE,VAL,0.0,0.0,0.0,0.0,0.0,8.763697862625122,0.0
overall,Architect,SFS,0.44487436303300687,1.5222207120647464,0.37519524593145154,847.3734890062495,524.3971435991112,11194.171689391136,0.482393887626152
ana,Architect,SFS,0.4699403042106117,2.1147313689477527,0.4699403042106117,915.85739127884,360.19778354527057,766.0547451972961,0.4699403042106117
hanzo,Architect,SFS,0.0,0.0,0.0,0.0,0.0,33.08378893136978,0.0
brigitte,Architect,SFS,0.4884203576919869,1.4094416036254478,0.30700708197782034,1005.4567321633658,464.01166250613,8599.150166153908,0.4884203576919869
roadhog,Architect,SFS,0.0,0.8803904784022877,0.8803904784022877,680.1589476607751,339.08447128472903,68.15157759189606,0.0
reaper,Architect,SFS,0.0,0.0,0.0,0.0,0.0,3.8974390625953674,0.0
widowmaker,Architect,SFS,0.3713747412149559,1.1141242236448676,1.1141242236448676,0.0,462.7038668860368,161.56187629699707,0.3713747412149559
genji,Architect,SFS,0.3626988023069902,2.5388916161489314,1.0880964069209706,0.0,649.2744017357633,165.42651814222336,0.3626988023069902
lucio,Architect,SFS,0.0,0.0,0.0,0.0,0.0,3.889618396759033,0.0
zarya,Architect,SFS,0.2808342854331944,3.089177139765138,0.5616685708663888,0.0,1020.5417063344312,427.29825460910797,0.42125142814979155
junkrat,Architect,SFS,0.20473977675605107,1.6379182140484085,1.2284386605363065,0.0,1367.4296004414844,293.0549253821373,0.6142193302681532
mccree,Architect,SFS,0.36688460812279045,1.4675384324911618,0.0,0.0,854.7975996092473,163.53915828466415,0.36688460812279045
sombra,Architect,SFS,0.12063208999241298,1.2063208999241297,0.36189626997723895,184.20538180697693,849.0132200106935,497.3800918459892,0.6031604499620649
tracer,Architect,SFS,0.0,0.0,0.0,0.0,0.0,11.683529496192932,0.0
overall,Neko,TOR,0.3236038106764645,1.4839546175306442,0.44379951178486554,997.6126014058298,728.1232833129199,12978.833565711975,0.49465153917688137
ana,Neko,TOR,0.398690963502238,1.395418372257833,0.34885459306445826,952.723120930322,420.99950684451596,1203.9400035142899,0.5482000748155772
hanzo,Neko,TOR,0.0,0.0,0.0,0.0,0.0,8.76117730140686,0.0
widowmaker,Neko,TOR,0.0,0.0,0.0,0.0,0.0,8.753244698047638,0.0
zenyatta,Neko,TOR,0.3122827341985476,1.4873126832168115,0.4604847097504007,986.2901437115257,771.8354985502039,11335.881277859211,0.486949348241803
moira,Neko,TOR,0.4310314878556975,1.72412595142279,0.28735432523713167,1485.5223997764217,464.3099541530681,417.6029015779495,0.5747086504742633
tracer,Neko,TOR,0.0,0.0,0.0,0.0,0.0,3.8949607610702515,0.0
overall,Revenge,HZS,0.47576917876548697,0.8325960628396022,0.19328122887347907,878.6595401297008,652.4757119773825,4035.570368349552,0.446033605092644
ana,Revenge,HZS,0.45762492228240076,0.5883749000773724,0.13074997779497163,597.4586759974719,226.34186434411154,917.7821826338768,0.3268749444874291
hanzo,Revenge,HZS,0.5136930925411183,2.5684654627055914,1.5410792776233548,0.0,1368.7936230318944,116.80125910043716,1.0273861850822366
zenyatta,Revenge,HZS,0.49769447168668,0.696772260361352,0.12442361792167,1083.7508832709796,753.7113264202633,2411.1178007125854,0.472809748102346
moira,Revenge,HZS,0.7517320205661352,0.2505773401887117,0.0,1461.7794885215824,291.8461477777155,239.44703042507172,0.5011546803774234
soldier76,Revenge,HZS,0.0,2.5765395327958327,0.5945860460298075,113.91499798946893,1145.7093210251396,302.7316251397133,0.39639069735320503
tracer,Revenge,HZS,1.258112985150371,0.0,0.0,0.0,660.3282868473474,47.69047033786774,0.0
overall,Elsa,CDH,0.37901237080934325,1.7155296784001852,0.538596526939593,4.857166172925308,737.7509510199696,21054.7217310071,0.3305671805555174
winston,Elsa,CDH,0.0,0.0,0.0,0.0,0.0,2.915304481983185,0.0
reaper,Elsa,CDH,0.9633130090321964,4.495460708816917,1.9266260180643928,358.26513049818834,1206.8642969605717,186.85515332221985,0.3211043363440655
zarya,Elsa,CDH,0.6628103774393914,3.3140518871969573,1.9884311323181743,0.0,1358.7849330940874,90.52362793684006,0.6628103774393914
orisa,Elsa,CDH,0.5789093994050086,0.5789093994050086,0.2894546997025043,0.0,353.59465858695717,207.2863216996193,0.2894546997025043
dva,Elsa,CDH,0.4041869951561682,1.6611641339385375,0.5640851470860809,0.0,712.7619321813341,13508.598904550076,0.2087559205751638
sombra,Elsa,CDH,0.23357960277451525,1.79431603949514,0.40345567751961725,6.250483339953128,803.2926781225068,5651.178374826908,0.5627144975931504
reinhardt,Elsa,CDH,0.6627995896792533,1.3255991793585067,0.6627995896792533,0.0,429.68271331822694,90.52510130405426,0.0
tracer,Elsa,CDH,0.5725648655346419,1.7176945966039259,0.6202786043291955,0.0,711.2019202578336,1257.4994438886642,0.6202786043291955
wreckingball,Elsa,CDH,1.011130882707684,0.0,0.0,0.0,170.81929664575335,59.33949899673462,0.0
overall,rCk,DAL,0.37161652283744956,1.8310559579808878,0.4999931398176594,11.84105268197259,741.5754099139037,17760.243677020073,0.4898581437402744
ana,rCk,DAL,0.0,0.0,0.0,0.0,0.0,1.9479382038116455,0.0
mei,rCk,DAL,1.4679318997037178,1.4679318997037178,0.0,0.0,286.13662442980404,40.87383073568344,0.0
symmetra,rCk,DAL,0.0,0.0,0.0,0.0,0.0,3.8922998309135437,0.0
orisa,rCk,DAL,0.0,0.0,0.0,0.0,0.0,2.9225879907608032,0.0
dva,rCk,DAL,0.37084261553991577,1.742960293037604,0.5456684200087332,0.022788292421793595,761.2685374919489,11325.559210300446,0.4820954002018905
sombra,rCk,DAL,0.3632330114149099,1.9977815627820044,0.42058559216463254,33.46234585249115,707.5298225375293,6276.962523639202,0.5066144632892164
wreckingball,rCk,DAL,0.5551171860966867,1.66535155829006,0.5551171860966867,0.0,887.5806461790887,108.08528631925583,0.5551171860966867
overall,SLIME,VAN,0.3241364014423649,1.6176807442355061,0.2671124048923192,610.2937271063446,460.6574368793517,19991.583701074123,0.3271376644186831
hanzo,SLIME,VAN,0.0,0.0,0.0,0.0,0.0,3.8892605900764465,0.0
lucio,SLIME,VAN,0.3261530114240773,1.658457293939412,0.2738454529881404,603.1351905284707,472.26913525575895,19500.049906730652,0.3261530114240773
mercy,SLIME,VAN,0.24608088821658927,0.0,0.0,901.4185158457888,0.0,487.6445337533951,0.36912133232488387
overall,Gator,ATL,0.5878850210728284,1.3437371910236078,0.5878850210728284,0.0,670.1287101222072,714.4254147410393,0.4199178721948774
reinhardt,Gator,ATL,0.5878850210728284,1.3437371910236078,0.5878850210728284,0.0,670.1287101222072,714.4254147410393,0.4199178721948774
overall,Hyeonu,WAS,0.6260438393476001,0.6677800953041069,0.08347251191301336,747.5306214478678,357.2634840339715,1437.599004149437,0.3756263036085601
lucio,Hyeonu,WAS,0.629454309519106,0.6714179301537131,0.08392724126921414,751.6029095633326,359.2097318509548,1429.8098946809769,0.3776725857114636
mercy,Hyeonu,WAS,0.0,0.0,0.0,0.0,0.0,7.789109468460083,0.0
overall,GuardiaN,SHD,0.5290935098530449,0.7407309137942629,0.1587280529559135,0.0,595.533457738473,1134.015044271946,0.37036545689713146
dva,GuardiaN,SHD,0.5290935098530449,0.7407309137942629,0.1587280529559135,0.0,595.533457738473,1134.015044271946,0.37036545689713146
overall,RAPEL,VAN,0.45745641135151427,2.3224710114769187,0.8093459585449868,916.4976812144918,905.9498638112559,1705.0804855823517,0.5278343207902088
ana,RAPEL,VAN,0.0,3.245950871752727,3.245950871752727,2199.424525361816,972.185236719904,18.484568119049072,0.0
zenyatta,RAPEL,VAN,0.46246999172934466,2.312349958646723,0.7826415244650448,902.4372009317782,905.2239446685949,1686.5959174633026,0.5336192212261669
